SampleID	name1	name2	Sediment_type	Weather	Temperature	Temperature_range	Month	Season	Depth	Tide_level	Des	Type_Tide_Depth
sand24.2022.10.G.S2	sand24.2022.10.G.S2	sand24.2022.10.G.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand24.2022.10.G.S3	sand24.2022.10.G.S3	sand24.2022.10.G.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	High_tide_level	16s	sand_High_1_5cm
sand24.2022.10.G.X1	sand24.2022.10.G.X1	sand24.2022.10.G.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand24.2022.10.G.X2	sand24.2022.10.G.X2	sand24.2022.10.G.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand24.2022.10.G.X3	sand24.2022.10.G.X3	sand24.2022.10.G.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	High_tide_level	16s	sand_High_15_25cm
sand24.2022.10.G.Z1	sand24.2022.10.G.Z1	sand24.2022.10.G.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand24.2022.10.G.Z2	sand24.2022.10.G.Z2	sand24.2022.10.G.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand24.2022.10.G.Z3	sand24.2022.10.G.Z3	sand24.2022.10.G.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	High_tide_level	16s	sand_High_5_15cm
sand24.2022.10.Z.S1	sand24.2022.10.Z.S1	sand24.2022.10.Z.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand24.2022.10.Z.S2	sand24.2022.10.Z.S2	sand24.2022.10.Z.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand24.2022.10.Z.S3	sand24.2022.10.Z.S3	sand24.2022.10.Z.S	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	1_5cm	Median_tide_level	16s	sand_Median_1_5cm
sand24.2022.10.Z.X1	sand24.2022.10.Z.X1	sand24.2022.10.Z.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand24.2022.10.Z.X2	sand24.2022.10.Z.X2	sand24.2022.10.Z.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand24.2022.10.Z.X3	sand24.2022.10.Z.X3	sand24.2022.10.Z.X	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	15_25cm	Median_tide_level	16s	sand_Median_15_25cm
sand24.2022.10.Z.Z1	sand24.2022.10.Z.Z1	sand24.2022.10.Z.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand24.2022.10.Z.Z2	sand24.2022.10.Z.Z2	sand24.2022.10.Z.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
sand24.2022.10.Z.Z3	sand24.2022.10.Z.Z3	sand24.2022.10.Z.Z	sandflat	Cloudy_day	22	21-25	10_Oct	Autumn	5_15cm	Median_tide_level	16s	sand_Median_5_15cm
